Date,Jornada,EquipoLocal,ResultadoLocal,EquipoVisitante,ResultadoVisitante,EquipoJugador,Manager,NombreJugador,Posicion,Puntos,Suplente,Cambio,Goles,Asistencias,GolPropia,PenaltiMarcado,PenaltiFallado,PenaltiParado,Amarilla,Roja
2026-02-23,25,20,2,19,1,20,Dani,S. Mouriño,2,4,0,0,0,0,0,0,0,0,1,0
2026-02-23,25,20,2,19,1,20,Dani,G. Mikautadze,4,2,0,0,0,0,0,0,0,0,1,0
2026-02-23,25,20,2,19,1,20,Juanba,T. Buchanan,3,2,1,0,0,0,0,0,0,0,0,0
2026-02-23,25,20,2,19,1,20,Libre,D. Parejo,3,1,1,0,0,0,0,0,0,0,0,0
2026-02-23,25,20,2,19,1,19,MuchaSalsa,J. Vázquez,2,1,1,0,0,0,0,0,0,0,0,0
2026-02-24,25,48,2,222,2,48,Juanba,P. Ibáñez,3,4,0,1,0,0,0,0,0,0,0,0
2026-02-24,25,48,2,222,2,48,Libre,A. Sivera,1,3,0,0,0,0,0,0,0,0,0,0
2026-02-24,25,48,2,222,2,222,De la Guettir FC,F. Beltrán,3,4,1,0,0,0,0,0,0,0,1,0
2026-02-24,25,48,2,222,2,222,Jotabetrbb,D. Blind,2,4,0,0,0,0,0,0,0,0,0,0
2026-02-24,25,48,2,222,2,222,Los marinero,T. Lemar,3,4,0,1,0,0,0,0,0,0,0,0
2026-02-24,25,48,2,222,2,222,MuchaSalsa,V. Reis,2,1,0,0,0,0,0,0,0,0,0,0
2026-02-28,26,12,2,48,0,12,Chamacónicos,J. Ander Olasagasti,3,5,0,0,0,0,0,0,0,0,0,0
2026-02-28,26,12,2,48,0,12,De la Guettir FC,M. Sánchez,2,4,0,0,0,0,0,0,0,0,0,0
2026-02-28,26,12,2,48,0,12,Jotabetrbb,C. Álvarez,3,6,0,1,0,0,0,0,0,0,0,0
2026-02-28,26,12,2,48,0,48,Dani,J. Pacheco,2,2,0,0,0,0,0,0,0,0,0,0
2026-02-28,26,12,2,48,0,48,Dani,T. Martínez,4,3,0,1,0,0,0,0,0,0,0,0
2026-02-28,26,12,2,48,0,48,Juanba,P. Ibáñez,3,4,0,0,0,0,0,0,0,0,1,0
2026-02-28,26,12,2,48,0,48,Libre,A. Sivera,1,5,0,0,0,0,0,0,0,0,1,0
2026-03-01,26,14,1,1,1,14,De la Guettir FC,A. Batalla,1,2,0,0,0,0,0,0,0,0,0,0
2026-03-01,26,14,1,1,1,14,Los marinero,I. Palazón,3,4,0,1,0,0,0,0,0,0,1,0
2026-03-01,26,14,1,1,1,14,Maldinillo 💥,F. Lejeune,2,5,0,0,0,0,0,0,0,0,0,0
2026-03-01,26,14,1,1,1,1,Chamacónicos,M. Jauregizar,3,2,0,1,0,0,0,0,0,0,1,0
2026-03-01,26,14,1,1,1,1,Libre,Y. Berchiche,2,3,0,0,0,0,0,0,0,0,0,0
2026-03-01,26,14,1,1,1,1,Maldinillo 💥,O. Sancet,3,2,0,1,0,0,0,0,0,0,1,0
2026-03-01,26,14,1,1,1,1,MuchaSalsa,I. Ruiz De Galarreta,3,3,0,1,0,0,0,0,0,0,0,0
2026-03-01,26,3,4,20,1,3,Dani,E. García,2,9,0,0,0,0,0,0,0,0,0,0
2026-03-01,26,3,4,20,1,3,Dani,L. Yamal,4,21,0,1,3,0,0,0,0,0,0,0
2026-03-01,26,3,4,20,1,3,De la Guettir FC,F. Torres,4,2,0,1,0,0,0,0,0,0,0,0
2026-03-01,26,3,4,20,1,3,Jotabetrbb,D. Olmo,3,2,0,1,0,0,0,0,0,0,0,0
2026-03-01,26,3,4,20,1,3,Libre,M. Rashford,4,5,1,0,0,0,0,0,0,0,0,0
2026-03-01,26,3,4,20,1,3,Los marinero,Pedri,3,11,1,0,0,1,0,0,0,0,0,0
2026-03-01,26,3,4,20,1,3,Los marinero,F. López,3,9,0,0,0,2,0,0,0,0,0,0
2026-03-01,26,3,4,20,1,3,Maldinillo 💥,J. Koundé,2,6,0,0,0,1,0,0,0,0,0,0
2026-03-01,26,3,4,20,1,3,Maldinillo 💥,Raphinha,4,4,0,1,0,0,0,0,0,0,1,0
2026-03-01,26,3,4,20,1,3,Maldinillo 💥,P. Cubarsi,2,7,0,0,0,0,0,0,0,0,0,0
2026-03-01,26,3,4,20,1,3,Maldinillo 💥,M. Bernal,3,7,0,1,0,0,0,0,0,0,1,0
2026-03-01,26,3,4,20,1,20,Dani,A. Moleiro,3,2,0,1,0,0,0,0,0,0,0,0
2026-03-01,26,3,4,20,1,20,Dani,G. Mikautadze,4,5,0,0,0,0,0,0,0,0,0,0
2026-03-01,26,3,4,20,1,20,Juanba,T. Buchanan,3,2,1,0,0,0,0,0,0,0,0,0
2026-03-01,26,3,4,20,1,20,Libre,D. Parejo,3,2,1,0,0,0,0,0,0,0,0,0
2026-03-01,26,408,0,16,1,408,Chamacónicos,V. Muriqi,4,2,0,0,0,0,0,0,0,0,0,0
2026-03-01,26,408,0,16,1,16,Dani,C. Soler,3,12,0,1,1,0,0,0,0,0,0,0
2026-03-01,26,408,0,16,1,16,Libre,M. Oyarzabal,4,2,0,1,0,0,0,0,0,0,0,0
2026-03-01,26,408,0,16,1,16,Los marinero,I. Zubeldia,2,6,0,0,0,0,0,0,0,0,0,0
2026-03-01,26,1370,0,2,1,1370,Dani,A. Escandell,1,3,0,0,0,0,0,0,0,0,0,0
2026-03-01,26,1370,0,2,1,2,De la Guettir FC,A. Baena,3,1,0,0,0,0,0,0,0,0,0,0
2026-03-01,26,1370,0,2,1,2,Jotabetrbb,J. Oblak,1,7,0,0,0,0,0,0,0,0,0,0
2026-03-01,26,1370,0,2,1,2,Jotabetrbb,A. Lookman,4,1,0,1,0,0,0,0,0,0,0,0
2026-03-01,26,1370,0,2,1,2,Juanba,R. Le Normand,2,3,0,0,0,0,0,0,0,0,1,0
2026-03-01,26,1370,0,2,1,2,Juanba,G. Simeone,3,3,1,0,0,0,0,0,0,0,0,0
2026-03-02,26,23,2,8,2,23,Chamacónicos,Á. Rodríguez,4,2,1,0,0,0,0,0,0,0,0,0
2026-03-02,26,23,2,8,2,23,De la Guettir FC,G. Valera,3,5,0,1,0,0,0,0,0,0,0,0
2026-03-02,26,23,2,8,2,23,Juanba,A. Silva,4,3,0,1,0,0,0,0,0,0,0,0
2026-03-02,26,23,2,8,2,23,Maldinillo 💥,A. Febas,3,7,0,0,0,0,0,0,0,0,0,0
2026-03-02,26,23,2,8,2,23,MuchaSalsa,P. Bigas,2,3,0,1,0,0,0,0,0,0,0,0
2026-03-02,26,23,2,8,2,8,Chamacónicos,J. Carreras,3,2,1,0,0,0,0,0,0,0,0,0
2026-03-02,26,23,2,8,2,8,Los marinero,R. Fernández,4,2,1,0,0,0,0,0,0,0,1,0
2026-03-02,26,23,2,8,2,8,Maldinillo 💥,C. Romero,2,12,0,0,1,0,0,0,0,0,0,0
2026-03-02,26,19,1,50,0,19,MuchaSalsa,J. Vázquez,2,2,1,0,0,0,0,0,0,0,0,0
2026-03-02,26,19,1,50,0,50,Chamacónicos,S. Herrera,1,1,0,0,0,0,0,0,0,0,1,0
2026-03-02,26,19,1,50,0,50,Chamacónicos,V. Rosier,2,2,0,0,0,0,0,0,0,0,1,0
2026-03-02,26,19,1,50,0,50,Dani,J. Galán,2,6,0,0,0,0,0,0,0,0,0,0
2026-03-02,26,19,1,50,0,50,Dani,J. Herrando,2,5,0,1,0,0,0,0,0,0,0,0
2026-03-02,26,19,1,50,0,50,De la Guettir FC,A. Budimir,4,2,0,0,0,0,0,0,0,0,0,0
2026-03-02,26,19,1,50,0,50,De la Guettir FC,R. Moro,3,3,0,1,0,0,0,0,0,0,0,0
2026-03-02,26,19,1,50,0,50,Libre,A. Osambela,3,0,1,0,0,0,0,0,0,0,0,0
2026-03-02,26,4,2,17,2,4,Chamacónicos,C. Hernández,4,1,0,1,0,0,0,0,0,0,0,0
2026-03-02,26,4,2,17,2,4,Chamacónicos,N. Souza,2,2,0,0,0,0,0,0,0,0,1,0
2026-03-02,26,4,2,17,2,4,De la Guettir FC,M. Roca,3,4,0,0,0,0,0,0,0,0,0,0
2026-03-02,26,4,2,17,2,4,Libre,A. Ruibal,2,3,0,0,0,0,0,0,0,0,0,0
2026-03-02,26,4,2,17,2,4,Libre,A. Santos,4,10,0,0,1,0,0,0,0,0,1,0
2026-03-02,26,4,2,17,2,17,Jotabetrbb,K. Salas,2,6,0,0,0,0,0,0,0,0,0,0
2026-03-02,26,4,2,17,2,17,Los marinero,J. Sánchez,2,4,0,0,0,0,0,0,0,0,1,0
2026-03-02,26,4,2,17,2,17,Los marinero,D. Sow,3,2,0,1,0,1,0,0,0,0,0,0
2026-03-02,26,4,2,17,2,17,Los marinero,O. Vlachodimos,1,2,0,0,0,0,0,0,0,0,0,0
2026-03-02,26,222,1,5,2,222,Dani,A. Ounahi,3,7,1,0,0,0,0,0,0,0,0,0
2026-03-02,26,222,1,5,2,222,De la Guettir FC,F. Beltrán,3,3,0,0,0,0,0,0,0,0,0,0
2026-03-02,26,222,1,5,2,222,Jotabetrbb,D. Blind,2,6,0,0,0,0,0,0,0,0,0,0
2026-03-02,26,222,1,5,2,222,MuchaSalsa,V. Reis,2,3,0,0,0,0,1,0,0,0,0,0
2026-03-02,26,222,1,5,2,5,Juanba,I. Moriba,3,6,0,0,0,0,0,0,0,0,0,0
2026-03-02,26,222,1,5,2,5,Juanba,C. Dominguez,2,3,0,1,0,0,0,0,0,0,0,0
2026-03-02,26,222,1,5,2,5,Juanba,I. Radu,1,9,0,0,0,0,0,0,0,0,0,0
2026-03-02,26,222,1,5,2,5,Libre,H. Álvarez,3,2,0,1,0,0,0,0,0,0,0,0
2026-03-02,26,222,1,5,2,5,Libre,J. El-Abdellaoui,3,2,1,0,0,0,0,0,0,0,0,0
2026-03-02,26,222,1,5,2,5,Libre,J. Rueda,2,2,1,0,0,0,0,0,0,0,0,0
2026-03-02,26,222,1,5,2,5,Los marinero,J. Rodríguez,2,3,0,0,0,0,0,0,0,0,0,0
2026-03-03,26,15,0,9,1,15,Jotabetrbb,V. Júnior,4,5,0,0,0,0,0,0,0,0,1,0
2026-03-03,26,15,0,9,1,15,Jotabetrbb,A. Rüdiger,2,-1,0,0,0,0,0,0,0,0,0,0
2026-03-03,26,15,0,9,1,15,Maldinillo 💥,T. Courtois,1,2,0,0,0,0,0,0,0,0,0,0
2026-03-03,26,15,0,9,1,15,Maldinillo 💥,A. Güler,3,2,0,1,0,0,0,0,0,0,0,0
2026-03-03,26,15,0,9,1,9,Los marinero,M. Martín,3,3,1,0,0,0,0,0,0,0,0,0
2026-03-03,26,15,0,9,1,9,Maldinillo 💥,L. Vázquez,4,3,0,1,0,0,0,0,0,0,0,0
2026-03-03,26,15,0,9,1,9,MuchaSalsa,D. Soria,1,10,0,0,0,0,0,0,0,0,0,0
2026-03-03,26,15,0,9,1,9,MuchaSalsa,L. Milla,3,7,0,0,0,0,0,0,0,0,0,0
2026-03-05,23,14,3,1370,0,14,De la Guettir FC,P. Chavarría,2,6,0,0,0,0,0,0,0,0,0,0
2026-03-05,23,14,3,1370,0,14,Los marinero,I. Palazón,3,3,1,0,0,0,0,0,0,0,0,0
2026-03-05,23,14,3,1370,0,14,Maldinillo 💥,J. de Frutos,3,16,0,1,1,0,0,1,0,0,0,0
2026-03-05,23,14,3,1370,0,1370,Chamacónicos,S. Cazorla,3,2,1,0,0,0,0,0,0,0,0,0
2026-03-05,23,14,3,1370,0,1370,Dani,A. Escandell,1,3,0,0,0,0,0,0,0,0,0,0
2026-03-07,27,5,1,15,2,5,Chamacónicos,S. Carreira,2,6,0,0,0,0,0,0,0,0,0,0
2026-03-07,27,5,1,15,2,5,Juanba,I. Moriba,3,2,0,1,0,0,0,0,0,0,0,0
2026-03-07,27,5,1,15,2,5,Juanba,I. Radu,1,2,0,0,0,0,0,0,0,0,0,0
2026-03-07,27,5,1,15,2,5,Libre,H. Álvarez,3,2,1,0,0,0,0,0,0,0,0,0
2026-03-07,27,5,1,15,2,5,Libre,J. El-Abdellaoui,3,3,1,0,0,0,0,0,0,0,0,0
2026-03-07,27,5,1,15,2,5,Los marinero,J. Rodríguez,2,6,0,0,0,0,0,0,0,0,0,0
2026-03-07,27,5,1,15,2,5,Maldinillo 💥,B. Iglesias,4,7,0,1,1,0,0,0,0,0,1,0
2026-03-07,27,5,1,15,2,15,Jotabetrbb,V. Júnior,4,3,0,0,0,0,0,0,0,0,0,0
2026-03-07,27,5,1,15,2,15,Jotabetrbb,A. Rüdiger,2,3,0,0,0,0,0,0,0,0,0,0
2026-03-07,27,5,1,15,2,15,Maldinillo 💥,A. Güler,3,3,0,1,0,1,0,0,0,0,0,0
2026-03-07,27,5,1,15,2,15,Maldinillo 💥,G. García,4,1,1,0,0,0,0,0,0,0,0,0
2026-03-08,27,50,2,408,2,50,Chamacónicos,S. Herrera,1,-2,0,0,0,0,0,0,0,0,0,0
2026-03-08,27,50,2,408,2,50,Dani,J. Galán,2,2,0,1,0,0,0,0,0,0,0,0
2026-03-08,27,50,2,408,2,50,Dani,A. Budimir,4,10,0,0,1,0,0,0,0,0,0,0
2026-03-08,27,50,2,408,2,50,De la Guettir FC,R. Moro,3,4,1,0,0,0,0,0,0,0,0,0
2026-03-08,27,50,2,408,2,408,Chamacónicos,V. Muriqi,4,16,0,0,2,0,0,0,0,0,0,0
2026-03-08,27,50,2,408,2,408,Dani,M. Valjent,2,2,0,0,0,0,0,0,0,0,1,0
2026-03-08,27,12,1,222,1,12,Chamacónicos,J. Ander Olasagasti,3,-6,0,0,0,0,0,0,0,0,0,1
2026-03-08,27,12,1,222,1,12,De la Guettir FC,M. Sánchez,2,2,0,0,0,0,0,0,0,0,1,0
2026-03-08,27,12,1,222,1,12,Maldinillo 💥,M. Ryan,1,7,0,0,0,0,0,0,0,0,0,0
2026-03-08,27,12,1,222,1,222,Dani,A. Ounahi,3,2,1,0,0,0,0,0,0,0,0,0
2026-03-08,27,12,1,222,1,222,De la Guettir FC,F. Beltrán,3,3,0,1,0,0,0,0,0,0,0,0
2026-03-08,27,12,1,222,1,222,Jotabetrbb,A. Witsel,3,5,0,0,0,0,0,0,0,0,0,0
2026-03-08,27,12,1,222,1,222,Jotabetrbb,D. Blind,2,5,0,0,0,0,0,0,0,0,0,0
2026-03-08,27,12,1,222,1,222,Los marinero,T. Lemar,3,2,0,1,0,0,0,0,0,0,0,0
2026-03-08,27,12,1,222,1,222,MuchaSalsa,V. Reis,2,3,0,0,0,0,0,0,0,0,1,0
2026-03-08,27,2,3,16,2,2,Jotabetrbb,J. Oblak,1,1,0,0,0,0,0,0,0,0,0,0
2026-03-08,27,2,3,16,2,2,Jotabetrbb,A. Lookman,4,3,0,1,0,0,0,0,0,0,0,0
2026-03-08,27,2,3,16,2,2,Juanba,G. Simeone,3,5,0,1,0,0,0,0,0,0,0,0
2026-03-08,27,2,3,16,2,16,De la Guettir FC,J. Martin,2,3,0,0,0,0,0,0,0,0,0,0
2026-03-08,27,2,3,16,2,16,Libre,M. Oyarzabal,4,11,1,0,1,0,0,0,0,0,0,0
2026-03-08,27,1,0,3,1,1,Chamacónicos,M. Jauregizar,3,4,0,1,0,0,0,0,0,0,0,0
2026-03-08,27,1,0,3,1,1,Maldinillo 💥,O. Sancet,3,4,1,0,0,0,0,0,0,0,0,0
2026-03-08,27,1,0,3,1,3,Dani,E. García,2,5,0,0,0,0,0,0,0,0,0,0
2026-03-08,27,1,0,3,1,3,Dani,J. Garcia,1,9,0,0,0,0,0,0,0,0,0,0
2026-03-08,27,1,0,3,1,3,Dani,L. Yamal,4,11,0,0,1,0,0,0,0,0,0,0
2026-03-08,27,1,0,3,1,3,De la Guettir FC,F. Torres,4,2,0,1,0,0,0,0,0,0,0,0
2026-03-08,27,1,0,3,1,3,Jotabetrbb,D. Olmo,3,3,0,1,0,0,0,0,0,0,0,0
2026-03-08,27,1,0,3,1,3,Libre,M. Rashford,4,1,0,1,0,0,0,0,0,0,0,0
2026-03-08,27,1,0,3,1,3,Los marinero,Pedri,3,7,1,0,0,1,0,0,0,0,0,0
2026-03-08,27,1,0,3,1,3,Los marinero,F. López,3,3,1,0,0,0,0,0,0,0,0,0
2026-03-08,27,1,0,3,1,3,Los marinero,M. Bernal,3,5,0,1,0,0,0,0,0,0,0,0
2026-03-08,27,1,0,3,1,3,Maldinillo 💥,Raphinha,4,2,1,0,0,0,0,0,0,0,0,0
2026-03-08,27,1,0,3,1,3,Maldinillo 💥,P. Cubarsi,2,5,0,0,0,0,0,0,0,0,1,0
2026-03-09,27,20,2,23,1,20,Chamacónicos,P. Navarro,2,5,0,1,0,0,0,0,0,0,0,0
2026-03-09,27,20,2,23,1,20,Dani,S. Comesaña,3,5,0,1,0,1,0,0,0,0,0,0
2026-03-09,27,20,2,23,1,20,Dani,A. Moleiro,3,4,0,1,0,0,0,0,0,0,1,0
2026-03-09,27,20,2,23,1,20,Dani,G. Mikautadze,4,4,0,0,0,0,0,0,0,0,0,0
2026-03-09,27,20,2,23,1,20,Juanba,T. Buchanan,3,13,0,1,1,0,0,0,0,0,0,0
2026-03-09,27,20,2,23,1,20,Libre,D. Parejo,3,1,1,0,0,0,0,0,0,0,0,0
2026-03-09,27,20,2,23,1,23,Chamacónicos,Á. Rodríguez,4,1,0,0,0,0,0,0,0,0,0,0
2026-03-09,27,20,2,23,1,23,De la Guettir FC,G. Valera,3,3,0,0,0,0,0,0,0,0,0,0
2026-03-09,27,20,2,23,1,23,Juanba,A. Silva,4,10,1,0,1,0,0,0,0,0,1,0
2026-03-09,27,20,2,23,1,23,Maldinillo 💥,A. Febas,3,2,0,1,0,0,0,0,0,0,0,0
2026-03-09,27,9,2,4,0,9,Chamacónicos,J. Iglesias,2,7,0,0,0,0,0,0,0,0,0,0
2026-03-09,27,9,2,4,0,9,MuchaSalsa,D. Soria,1,9,0,0,0,0,0,0,0,0,0,0
2026-03-09,27,9,2,4,0,9,MuchaSalsa,L. Milla,3,6,0,0,0,0,0,0,0,0,0,0
2026-03-09,27,9,2,4,0,4,Chamacónicos,P. Fornals,3,3,1,0,0,0,0,0,0,0,0,0
2026-03-09,27,9,2,4,0,4,Chamacónicos,C. Hernández,4,6,0,1,0,0,0,0,0,0,0,0
2026-03-09,27,9,2,4,0,4,Libre,A. Santos,4,2,1,0,0,0,0,0,0,0,1,0
2026-03-09,27,9,2,4,0,4,Los marinero,V. Gómez,2,2,0,0,0,0,0,0,0,0,0,0
2026-03-09,27,17,1,14,1,17,Jotabetrbb,K. Salas,2,5,0,0,0,0,0,0,0,0,0,0
2026-03-09,27,17,1,14,1,17,Los marinero,J. Sánchez,2,3,0,0,0,0,0,0,0,0,0,0
2026-03-09,27,17,1,14,1,17,Los marinero,O. Vlachodimos,1,2,0,0,0,0,0,0,0,0,0,0
2026-03-09,27,17,1,14,1,14,Dani,U. López,3,2,1,0,0,0,0,0,0,0,0,0
2026-03-09,27,17,1,14,1,14,De la Guettir FC,A. Batalla,1,2,0,0,0,0,0,0,0,0,0,0
2026-03-09,27,17,1,14,1,14,Los marinero,I. Palazón,3,4,0,1,0,0,0,0,0,0,0,0
2026-03-09,27,17,1,14,1,14,Maldinillo 💥,F. Lejeune,2,3,0,0,0,0,0,0,0,0,1,0
2026-03-09,27,19,3,48,2,19,Libre,S. Dimitrievski,1,5,0,0,0,0,0,0,0,0,0,0
2026-03-09,27,19,3,48,2,19,Maldinillo 💥,G. Rodríguez,3,3,0,0,0,0,0,0,0,0,0,0
2026-03-10,27,8,1,1370,1,8,Los marinero,R. Fernández,4,4,1,0,0,0,0,0,0,0,1,0
2026-03-10,27,8,1,1370,1,8,Maldinillo 💥,C. Romero,2,7,0,0,0,0,0,0,0,0,0,0
2026-03-14,28,48,1,20,1,48,Juanba,P. Ibáñez,3,5,0,0,0,0,0,0,0,0,0,0
2026-03-14,28,48,1,20,1,20,Chamacónicos,P. Navarro,2,4,0,0,0,0,0,0,0,0,0,0
2026-03-14,28,48,1,20,1,20,Dani,S. Comesaña,3,5,0,0,0,1,0,0,0,0,0,0
2026-03-14,28,48,1,20,1,20,Dani,R. Marín,2,2,0,0,0,0,1,0,0,0,0,0
2026-03-14,28,48,1,20,1,20,Dani,G. Mikautadze,4,3,0,1,0,0,0,0,0,0,0,0
2026-03-14,28,48,1,20,1,20,Juanba,T. Buchanan,3,2,0,1,0,0,0,0,0,0,0,0
2026-03-14,28,48,1,20,1,20,Los marinero,N. Pépé,4,10,0,0,1,0,0,0,0,0,0,0
2026-03-15,28,222,3,1,0,222,Dani,A. Ounahi,3,12,0,1,1,0,0,0,0,0,0,0
2026-03-15,28,222,3,1,0,222,De la Guettir FC,F. Beltrán,3,5,0,1,0,0,0,0,0,0,0,0
2026-03-15,28,222,3,1,0,222,Jotabetrbb,A. Witsel,3,5,0,0,0,0,0,0,0,0,0,0
2026-03-15,28,222,3,1,0,222,Jotabetrbb,D. Blind,2,7,0,0,0,0,0,0,0,0,0,0
2026-03-15,28,222,3,1,0,1,Chamacónicos,M. Jauregizar,3,1,0,1,0,0,0,0,0,0,0,0
2026-03-15,28,222,3,1,0,1,Dani,D. Vivian,2,2,0,0,0,0,0,0,0,0,0,0
2026-03-15,28,222,3,1,0,1,Libre,Y. Berchiche,2,3,0,0,0,0,0,0,0,0,0,0
2026-03-15,28,222,3,1,0,1,MuchaSalsa,I. Ruiz De Galarreta,3,4,0,0,0,0,0,0,0,0,0,0
2026-03-15,28,2,1,9,0,2,De la Guettir FC,A. Baena,3,3,0,1,0,0,0,0,0,0,0,0
2026-03-15,28,2,1,9,0,2,Jotabetrbb,M. Pubill,2,4,0,1,0,0,0,0,0,0,0,0
2026-03-15,28,2,1,9,0,2,Jotabetrbb,A. Lookman,4,3,1,0,0,0,0,0,0,0,0,0
2026-03-15,28,2,1,9,0,2,Juanba,G. Simeone,3,3,1,0,0,0,0,0,0,0,0,0
2026-03-15,28,2,1,9,0,9,Chamacónicos,J. Iglesias,2,4,0,0,0,0,0,0,0,0,0,0
2026-03-15,28,2,1,9,0,9,De la Guettir FC,M. Satriano,4,2,0,0,0,0,0,0,0,0,1,0
2026-03-15,28,2,1,9,0,9,MuchaSalsa,D. Soria,1,7,0,0,0,0,0,0,0,0,0,0
2026-03-15,28,2,1,9,0,9,MuchaSalsa,L. Milla,3,4,0,1,0,0,0,0,0,0,0,0
2026-03-15,28,1370,1,19,0,19,Dani,J. Guerra,3,3,0,1,0,0,0,0,0,0,0,0
2026-03-15,28,1370,1,19,0,19,Jotabetrbb,F. Ugrinic,3,1,0,1,0,0,0,0,0,0,0,0
2026-03-15,28,1370,1,19,0,19,Libre,S. Dimitrievski,1,7,0,0,0,0,0,0,0,0,0,0
2026-03-15,28,15,4,23,1,15,Jotabetrbb,V. Júnior,4,3,0,1,0,0,0,0,0,0,0,0
2026-03-15,28,15,4,23,1,15,Jotabetrbb,A. Rüdiger,2,12,0,1,1,0,0,0,0,0,0,0
2026-03-15,28,15,4,23,1,15,Maldinillo 💥,F. Valverde,3,14,0,1,1,0,0,0,0,0,0,0
2026-03-15,28,15,4,23,1,15,Maldinillo 💥,A. Güler,3,13,1,0,1,0,0,0,0,0,0,0
2026-03-15,28,15,4,23,1,15,Maldinillo 💥,G. García,4,2,1,0,0,0,0,0,0,0,0,0
2026-03-15,28,15,4,23,1,23,De la Guettir FC,G. Valera,3,1,0,0,0,0,0,0,0,0,1,0
2026-03-15,28,15,4,23,1,23,Juanba,A. Silva,4,1,0,0,0,0,0,0,0,0,0,0
2026-03-15,28,15,4,23,1,23,Maldinillo 💥,A. Febas,3,4,0,0,0,0,0,0,0,0,0,0
2026-03-15,28,15,4,23,1,23,MuchaSalsa,P. Bigas,2,1,1,0,0,0,0,0,0,0,0,0
2026-03-16,28,408,2,8,1,408,Chamacónicos,V. Muriqi,4,2,0,0,0,0,0,0,0,0,0,0
2026-03-16,28,408,2,8,1,8,Los marinero,R. Fernández,4,2,1,0,0,0,0,0,0,0,0,0
2026-03-16,28,408,2,8,1,8,Maldinillo 💥,C. Romero,2,2,0,0,0,0,0,0,0,0,1,0
2026-03-16,28,3,5,17,2,3,Dani,J. Garcia,1,4,0,0,0,0,0,0,0,0,0,0
2026-03-16,28,3,5,17,2,3,Dani,L. Yamal,4,2,1,0,0,0,0,0,0,0,0,0
2026-03-16,28,3,5,17,2,3,Jotabetrbb,D. Olmo,3,13,0,0,1,0,0,0,0,0,0,0
2026-03-16,28,3,5,17,2,3,Los marinero,Pedri,3,3,0,1,0,0,0,0,0,0,0,0
2026-03-16,28,3,5,17,2,3,Los marinero,F. López,3,7,1,0,0,1,0,0,0,0,0,0
2026-03-16,28,3,5,17,2,3,Los marinero,M. Bernal,3,8,0,1,0,0,0,0,0,0,0,0
2026-03-16,28,3,5,17,2,3,Maldinillo 💥,Raphinha,4,21,0,1,1,0,0,2,0,0,0,0
2026-03-16,28,3,5,17,2,3,Maldinillo 💥,P. Cubarsi,2,6,0,0,0,0,0,0,0,0,0,0
2026-03-16,28,3,5,17,2,3,Maldinillo 💥,G. Martín,2,5,0,0,0,0,0,0,0,0,0,0
2026-03-16,28,3,5,17,2,17,De la Guettir FC,G. Suazo,2,1,0,1,0,0,0,0,0,0,1,0
2026-03-16,28,3,5,17,2,17,Jotabetrbb,N. Maupay,4,2,1,0,0,0,0,0,0,0,0,0
2026-03-16,28,3,5,17,2,17,Los marinero,J. Sánchez,2,2,0,0,0,1,0,0,0,0,0,0
2026-03-16,28,3,5,17,2,17,Los marinero,O. Vlachodimos,1,1,0,0,0,0,0,0,0,0,0,0
2026-03-16,28,4,1,5,1,4,Chamacónicos,P. Fornals,3,5,0,0,0,0,0,0,0,0,0,0
2026-03-16,28,4,1,5,1,4,Chamacónicos,C. Hernández,4,4,0,1,0,0,0,0,0,0,1,0
2026-03-16,28,4,1,5,1,4,Chamacónicos,N. Souza,2,5,0,0,0,0,0,0,0,0,0,0
2026-03-16,28,4,1,5,1,4,Libre,A. Ruibal,2,7,0,0,0,1,0,0,0,0,0,0
2026-03-16,28,4,1,5,1,4,Libre,A. Santos,4,3,1,0,0,0,0,0,0,0,1,0
2026-03-16,28,4,1,5,1,5,Chamacónicos,S. Carreira,2,4,0,0,0,0,0,0,0,0,0,0
2026-03-16,28,4,1,5,1,5,Juanba,I. Moriba,3,3,1,0,0,0,0,0,0,0,1,0
2026-03-16,28,4,1,5,1,5,Juanba,I. Radu,1,8,0,0,0,0,0,0,0,0,0,0
2026-03-16,28,4,1,5,1,5,Libre,H. Álvarez,3,5,0,1,0,0,0,0,0,0,0,0
2026-03-16,28,4,1,5,1,5,Libre,J. El-Abdellaoui,3,2,1,0,0,0,0,0,0,0,0,0
2026-03-16,28,4,1,5,1,5,Los marinero,J. Rodríguez,2,3,1,0,0,0,0,0,0,0,0,0
2026-03-16,28,4,1,5,1,5,Maldinillo 💥,B. Iglesias,4,2,1,0,0,0,0,0,0,0,0,0
2026-03-16,28,4,1,5,1,5,MuchaSalsa,Á. Núñez,2,5,0,1,0,0,0,0,0,0,0,0
2026-03-16,28,16,3,50,1,16,Libre,M. Oyarzabal,4,6,0,0,0,0,0,1,0,0,0,0
2026-03-16,28,16,3,50,1,16,Los marinero,I. Zubeldia,2,3,0,0,0,0,0,0,0,0,1,0
2026-03-16,28,16,3,50,1,50,Chamacónicos,S. Herrera,1,1,0,0,0,0,0,0,0,0,0,0
2026-03-16,28,16,3,50,1,50,Dani,J. Galán,2,2,0,0,0,0,0,0,0,0,0,0
2026-03-16,28,16,3,50,1,50,Dani,A. Budimir,4,2,0,0,0,0,0,0,0,0,0,0
2026-03-16,28,16,3,50,1,50,De la Guettir FC,R. Moro,3,1,0,1,0,0,0,0,0,0,0,0
